id,word,mean,freq
5040,อริยมคฺคํ,ซึ่งอริยมรรค,2
1210,อริยสจฺจานทสฺสนํ,อ. การเห็นอริยสัจ ท.,1
1240,อริยสจฺจานิ,อ. อริยสัจ ท.,1
1374,อริยสจฺจํ,อ.อริยสัจ,20
1849,อริยสจฺจํ,เป็นอริยสัจ,4
3255,อริยสจฺเจสุ,คือในอริยสัจ ท.,3
1873,อริยสจฺเจสุ,ในอริยสัจ ท.,2
5408,อริยสาวกสฺส,อันอริยสาวก,2
1553,อริยสาวโก,อ.อริยสาวก,6
3564,อริยสาวโก,อ.อริยสาวกคือสาวกของพระพุทธเจ้าผู้ทรงเป็นพระอริยะหรือสาวกผู้เป็นพระอริยะ,1
5158,อริยสฺส,ของพระอริยะเจ้า,1
3601,อริยา,อ.พระอริยเจ้า ท.,2
1633,อริยา,อ.พระอริยะ ท.,1
6022,อริยาน,แห่งพระอริยะเจ้า ท.,1
4991,อริยานํ,ซึ่งพระอริยะเจ้า ท.,4
4361,อริยาย,อันเป็นอริยะคือบริสุทธิ์ปราศจากกิเลส,1
1505,อริยํ,อันเป็นอริยะ,1
4286,อริเยน,อันเป็นอริยะคือบริสุทธิ์ปราศจากกิเลส,5
1245,อริโย,อันเป็นอริยะ,5
2320,อริโย,เป็นพระอริยะเจ้า,1
6554,อริโย,อ.บุคคลผู้เป็นพระอริยะ เพราะเหตุคือ (๑) เพราะเป็นผู้ไกลจากกิเลส (๒) เพราะประเสริฐกว่าชาวโลกพร้อมทั้งเทวดา (๓) เพราะเป็นผู้บริสุทธิ์,1
5215,อรูปภโว,อ.อรูปภพ กล่าวคือภพที่เกี่ยวเนื่องกับอรูปฌาน ได้แก่ อรูปพรหม,1
6511,อรูปาวจรา,ที่เป็นอรูปาวจร คือ รับรู้อารมณ์ของอรูปสมาบัติ,1
6512,อรูปาวจรา,ที่ไม่ได้เป็นอรูปาวจร,1
2700,อรูปิโน,ที่เป็นอรูป,1
6290,อรูปิโน,ที่เป็นอรูป ไม่มีรุปปนลักษณะ,1
2540,อรฺา,จากป่า,1
2592,อลมริยาณทสฺสนํ,อันเป็นการเห็นด้วยญาณอันสามารถและประเสริฐ,1
5475,อลํ,เป็นความสมควร,4
4223,อวจ,ได้กล่าวแล้ว,2
2606,อวจํ,ได้กล่าวแล้ว,2
5528,อวญฺฌา,เป็นสิ่งที่ไม่เป็นหมัน,1
5768,อวญฺาตํ,ที่น่าเหยียดหยาม,1
3869,อวณฺณํ,ซึ่งคำติเตียน,24
3958,อวณฺเณ,ในคำติเตียน,4
4420,อวสิฏฺ,ที่เหลือ,2
5480,อวสิสฺสตุ,จงเหลืออยู่,1
2699,อวิกฺเขโป,อ.ความไม่ซัดส่าย,1
5656,อวิคตปจฺจโย,อ.ธรรมที่เป็นปัจจัยอุปการะเกื้อหนุนแก่ผลโดยความยังไม่ปราศจากไป,1
6501,อวิจารา,ที่ไม่มีวิจาร คือ ไม่ได้เกิดพร้อมกับวิจาร,1
3597,อวิจารํ,อันไม่ประกอบด้วยวิจาร,2
1622,อวิจารํ,ที่ไม่มีวิจาร,1
5262,อวิชฺชา,อ.อวิชชา กล่าวคือความไม่รู้,3
5340,อวิชฺชานิโรธา,เพราะความดับแห่งอวิชชา,2
1667,อวิชฺชาปจฺจยา,เพราะอวิชชาเป็นปัจจัย,8
1705,อวิชฺชาย,แห่งอวิชชา,3
5333,อวิชฺชาย,ครั้นเมื่ออวิชชา,2
5049,อวิชฺชาสวา,จากอวิชชาสวะ,2
6203,อวิตกฺกวิจารมตฺตา,"ที่ไม่มีวิตกมีแต่วิจารเท่านั้น (อวิตกฺก = ไม่มีวิตก, วิจารมตฺตา = มีแต่วิจารเท่านั้น)",1
6205,อวิตกฺกอวิจารา,"ที่ไม่มีวิตกและไม่มีวิจาร (อวิตกฺก = ไม่มีวิตก, อวิจาร = ไม่มีวิจาร)",1
6499,อวิตกฺกา,ที่ไม่มีวิตก คือ ไม่ได้เกิดพร้อมกับวิตก,1
3596,อวิตกฺกํ,อันไม่ประกอบด้วยวิตก,2
1621,อวิตกฺกํ,ที่ไม่มีวิตก,1
5382,อวิตถตา,เป็นกระบวนการที่คลาดเคลื่อนจากความเป็นอย่างนั้น,1
5799,อวิทูเร,ในที่ไม่ไกล,1
1788,อวินิปาตธมฺโม,เป็นผู้ไม่ตกต่ำเป็นธรรมดา,2
3106,อวิมุตฺตํ,ที่ยังไม่หลุดพ้น,6
3801,อวิสํวาทโก,เป็นผู้ไม่หลอกลวง,2
1540,อวิหึสาสงฺกปฺโป,อ.ความดำริในการไม่เบียดเบียน,1
3560,อวิหึสาสงฺกปฺโป,อ.อวิหิงสาสังกัปปะคือความดำริที่ปราศจากความเบียดเบียนประกอบด้วยกรุณา,1
6600,อวเสสา,ที่เหลือนอกนั้น,6
5527,อวํกตา,เป็นสิ่งที่ต่ำทราม,1
6200,อสงฺกิลิฏฺสงฺกิเลสิกา,"ที่ไม่ถูกกิเลสทำให้เศร้าหมองเร่าร้อน แต่เป็นอารมณ์ของกิเลสได้ (อสงฺกิลิฏฺฐ = ที่ไม่ถูกกิเลสทำให้เศร้าหมองเร่าร้อน, สงฺกิเลสิกา = เป็นอารมณ์ของกิเลสได้)",1
6201,อสงฺกิลิฏฺอสงฺกิเลสิกา,"ที่ไม่ถูกกิเลสทำให้เศร้าหมองเร่าร้อน และไม่เป็นอารมณ์ของกิเลส (อสงฺกิลิฏฺฐ = ที่ไม่ถูกกิเลสทำให้เศร้าหมองเร่าร้อน, อสงฺกิเลสิกา = ไม่เป็นอารมณ์ของกิเลส)",1
6581,อสงฺขารปรินิพฺพายี,อ.พระอนาคามีผู้ทำอริยมรรคให้เกิดโดยไม่ยากลำบาก  ได้บรรลุเป็นพระอรหันต์,1
3402,อสงฺคติ,อ.ความไม่ได้พบปะกัน,1
5526,อสจฺฉิกตสฺส,ซึ่งสิ่งที่ยังไม่ได้กระทำให้แจ้งแล้ว,1
4796,อสชฺชมาโน,โดยไม่มีการตัดขัด,2
5746,อสญฺชาตา,ยังไม่เกิดขึ้นพร้อมแล้ว,1
5570,อสญฺชาตํ,ยังไม่เกิดขึ้นพร้อม,1
6385,อสญฺโชนิยา,ที่ไม่เป็นอารมณ์ของสัญโญชน์,2
5335,อสติ,ไม่มีอยู่,23
5796,อสนฺติเก,ในที่ไม่ใกล้,1
3123,อสนฺตํ,ที่ไม่มีอยู่,12
2058,อสพเลหิ,อันไม่ด่าง,1
2614,อสมนุคฺคาหิยมาโน,ไม่โจทอยู่,1
6530,อสมยวิมุตฺโต,อ.บุคคลผู้ไม่ได้สมาบัติ ๘ ตามสมัย แต่หลุดพ้นจากอาสวะกิเลสได้โดยสิ้นเชิง ได้แก่ พระอรหันต์ผู้เป็นสุกขวิปัสสกะ,1
3404,อสมาคโม,อ.ความไม่ได้มาสมาคมร่วมกัน,1
5815,อสมาปนฺนสฺส,ผู้ที่ไม่ได้เข้าถึงฌาน คือผู้ไม่ได้สมาบัติแปด,6
3103,อสมาหิตํ,ที่ไม่ได้ตั้งมั่นอย่างแน่วแน่,6
5753,อสมุฏฺตา,ยังไม่ตั้งขึ้นพร้อมแล้ว,1
5577,อสมุฏฺตํ,ยังไม่ได้ตั้งขึ้นพร้อม,1
5751,อสมุปฺปนฺนา,ยังไม่เกิดขึ้นพร้อมแล้ว,1
5575,อสมุปฺปนฺนํ,ยังไม่เกิดขึ้นพร้อม,1
1595,อสมฺโมสาย,เพื่อความไม่เสื่อม,2
4222,อสหิตํ,เป็นคำพูดไม่สละสลวย ไม่มีประโยชน์ และไม่มีเหตุผล,1
3348,อสาตํ,อ.ความไม่สบาย,2
3351,อสาตํ,ที่ไม่สบาย,2
2551,อสิ,ย่อมเป็น,6
4763,อสิ,อ.ดาบ,2
4761,อสิ,เป็นดาบ,1
1480,อสิเต,ในการฉัน,2
1478,อสิเต,ในการกิน,1
4160,อสึ,ซึ่งการสะพายดาบอันคมกริบ,1
4759,อสึ,ซึ่งดาบ,1
2946,อสุจิโน,ด้วยสิ่งที่ไม่สวยงาม,1
2141,อสฺมิ,ย่อมเป็น,16
5434,อสฺมิ,มีอยู่,2
58,อสฺส,นั้น,40
3964,อสฺส,พึงมี,21
2994,อสฺส,พึงเป็น,6
2568,อสฺส,เพื่อการฆ่านั้น,1
4139,อสฺสตฺถรํ,ซึ่งเครื่องลาดบนหลังม้า,1
3962,อสฺสถ,พึงเป็น,3
4083,อสฺสยุทฺธํ,ซึ่งการแข่งขันชนม้า,1
2850,อสฺสสติ,ย่อมหายใจเข้า,1
2852,อสฺสสนฺโต,เมื่อหายใจเข้า,4
2854,อสฺสสามิ,ย่อมหายใจเข้า,4
2860,อสฺสสิสฺสามิ,จักหายใจเข้า,4
3412,อสฺสาม,พึงเป็น,5
1254,อสฺสุ,อ. น้ำตา,2
6172,อสฺสโก,ไม่มีวัตถุสิ่งใดเป็นของตน,1
2489,อสฺโสสิ,ได้ยินแล้ว,1
3405,อสโมธานํ,อ.ความไม่ได้อยู่ร่วมกัน,1
6489,อสํกิลิฏฺา,ที่ไม่ได้ถูกกิเลสทำให้เศร้าหมองและเร่าร้อน,1
6487,อสํกิเลสิกา,ที่ไม่เป็นอารมณ์ของกิเลส,2
6283,อสํขตา,ที่ไม่ถูกปัจจัยปรุงแต่งแล้ว,1
2533,อสํวาโส,เป็นผู้หาสังวาสมิได้,4
4301,อสํวุตํ,ผู้ไม่สำรวมระวังแล้ว,6
4771,อหิ,อ.งู,2
4769,อหิ,เป็นงู,1
3375,อหิตกามา,เป็นผู้มุ่งหวังสิ่งไม่เกื้อกูลต่อความเจริญก้าวหน้า,1
4745,อหีนินฺทฺริยํ,อันมีอินทรีย์ไม่บกพร่อง,2
5780,อหีฬิตํ,ที่ไม่น่าเกลียด,1
4767,อหึ,ซึ่งงู,1
5317,อหุ,ได้เกิดขึ้นแล้ว,22
1499,อหํ,อ.เรา,80
459,อหํ,อ. ข้าพเจ้า,69
5112,อหํ,อ.ข้าพระองค์,2
5345,อหํ,อ.เราตถาคต,2
5414,อหํํ,อ.เรา,6
1138,อากงฺขมานา,หวังอยู่,1
4825,อากงฺเขยฺย,พึงต้องการ,3
5622,อากาสธาตุ,อ.อากาศธาตุ กล่าวคือช่องว่างระหว่างรูปแต่ละกลุ่มๆ,2
4106,อากาสํ,ซึ่งหมากรุกในอากาศ,1
4802,อากาเส,ในอากาศ,4
4533,อากิริตฺวา,เกลี่ยลงแล้ว,1
3414,อาคจฺเฉยฺย,พึงมาถึง,4
3436,อาคจฺเฉยฺยุํ,พึงมาถึง,1
5436,อาคโต,มาแล้ว,1
3951,อาฆาโต,อ.ความอาฆาตผูกโกรธ,1
6219,อาจยคามิโน,"ที่เป็นเหตุทำให้ถึงจุติและปฏิสนธิ (อาจย = การสั่งสมจุติและปฏิสนธิ, คามิโน = เหตุทำให้ถึง)",1
6222,อาจยคามิโน,ที่เป็นเหตุให้ถึงจุติและปฏิสนธิ,1
3882,อาจริยนฺเตวาสี,อ.อาจารย์และลูกศิษย์ ท.,4
3755,อาจารโคจรสมฺปนฺโน,เป็นผู้ถึงพร้อมด้วยอาจาระคือความประพฤติและโคจรคือสถานที่เที่ยวไป,1
5362,อาจิกฺขติ,ย่อมบอก,11
3602,อาจิกฺขนฺติ,ย่อมกล่าวสรรเสริญ,2
1634,อาจิกฺขนฺติ,ย่อมกล่าวเรียก,1
5099,อาจิกฺเขยฺย,พึงบอก,1
3975,อาชานนํ,อ.การรู้ทั่วถึงชัดเจนซึ่งคำสุภาษิตและคำทุพภาษิต,1
4212,อาชานามิ,ย่อมรู้อย่างทั่วถึง,1
4210,อาชานาสิ,ย่อมรู้อย่างทั่วถึง,1
4213,อาชานิสฺสสิ,จักรู้อย่างทั่วถึง,1
3968,อาชาเนยฺยาถ,พึงรู้อย่างทั่วถึงชัดเจน,1
1454,อาตาปี,เป็นผู้มีความเพียรเผากิเลส,8
2824,อาตาปี,เป็นผู้มีความเพียรอันยิ่งทำให้กิเลสเร่าร้อน,8
4406,อาทาย,ถือเอาแล้ว,2
4151,อาทาสํ,ซึ่งการส่องกระจก,1
4887,อาทาเส,ในกระจก,1
2238,อาทิกลฺยาณํ,อันงามในเบื้องต้น,2
2241,อาทิกลฺยาณํ,อันไพเราะในเบื้องต้น,1
2558,อาทิยมาโน,เมื่อถือเอา,1
2534,อาทิเยยฺย,พึงถือเอา,1
5877,อาทเรน,โดยใจเคารพเอื้อเฟื้อ,3
4501,อานณฺยํ,ซึ่งความเป็นผู้ไม่มีหนี้,1
3993,อานนฺทิโน,เป็นผู้ยินดีพอใจ,1
3988,อานนฺโท,อ.ความยินดีพอใจ,1
2904,อานาปานปพฺพํ,อ.ตอนว่าด้วยการเจริญสติปัฏฐานหมวดลมหายใจเข้าลมหายใจออก,1
4309,อาปชฺชติ,ย่อมเข้าถึง,7
2601,อาปนฺโน,เป็นผู้ต้องอาบัติแล้ว,1
5296,อาปนฺโน,เข้าถึงแล้ว,1
4447,อาพาธา,จากโรค,2
2095,อาพาธาย,เพื่ออาพาธ,10
4439,อาพาธิโก,เป็นผู้มีโรค,2
2841,อาภุชิตฺวา,พับขาทั้งสองข้างเข้ามาแล้ว,2
4021,อามกธญฺปฏิคฺคหณา,จากการรับธัญพืชดิบ,1
4022,อามกมํสปฏิคฺคหณา,จากการรับเนื้อดิบ,1
6110,อามนฺตยามิ,จะกล่าวตักเตือน,1
6604,อามนฺตา,ใช่,12
1306,อามนฺเตสิ,ตรัสแล้ว,5
2805,อามนฺเตสิ,ตรัสเรียกแล้ว,1
3927,อามนฺเตสิ,ตรัสถามแล้ว,1
4067,อามิสสนฺนิธึ,ซึ่งการเก็บสะสมอามิส คือสิ่งของนอกจากที่ได้กล่าวไปแล้ว เช่น ข้าวสาร อาหารแห้ง เป็นต้น,1
6315,อายตนปญฺตฺติ,อ.บัญญัติว่าด้วยเรื่องอายตนะ,3
3218,อายตนปพฺพํ,อ.การเจริญธัมมานุปัสสนาสติปัฏฐานหมวดอายตนะ,1
1243,อายตนานิ,อ. อายตนะ ท.,2
3289,อายตนานํ,ซึ่งอายตนะ ท.,2
6323,อายตนานํ,แห่งอายตนะ ท.,2
3137,อายตึ,อีกต่อไป,11
5142,อายตึ,ในกาลภายหน้าต่อไป,2
3172,อายตเนสุ,คือในอายตนะ ท.,3
4565,อายมุขํ,อ.ทางไหลเข้า,4
1935,อายสฺมโต,ผู้มีอายุ,2
3360,อายาสิตตฺตํ,อ.ภาวะที่คับใจ,1
3358,อายาโส,อ.ความคับใจ,1
6073,อายุ,อ.อายุ,1
3304,อายุโน,แห่งอายุกล่าวคือชีวิตินทรีย์,2
1222,อารตี,อ. การงด,1
5508,อารทฺธวีริโย,ผู้ปรารภตั้งความเพียร,1
2635,อารพฺภ,ปรารภแล้ว,2
1573,อารภติ,ย่อมปรารภ,4
3570,อารภติ,ย่อมปรารภระดมตั้งขึ้น,4
5521,อารภถ,จงเริ่มตั้งขึ้น,1
5478,อารภิตุ,เพื่อจะได้ทำการประกอบ,1
5669,อารมฺมณปจฺจเยน,ด้วยอำนาจอารัมมณปัจจัย,8
5634,อารมฺมณปจฺจโย,อ.ธรรมที่เป็นอุปการะเกื้อหนุนแก่ผลโดยความเป็นอารมณ์,2
3369,อารมฺมณา,อ.อารมณ์ ท.,2
3791,อาราจารี,เป็นผู้มีปกติประพฤติห่างไกลจากการเสพเมถุน,2
697,อาราเม,อันเป็นอาราม,2
4791,อาวิภาวํ,ให้ปรากฏแก่สายตาผู้อื่น,2
4731,อาวุตํ,เป็นสิ่งอันบุคคลร้อยเข้าไปแล้ว,2
2615,อาวุโส,ดูก่อนท่านผู้มีอายุ ท.,5
5174,อาสนา,จากที่ประทับ,1
4125,อาสนฺทึ,ซึ่งตั่งหรือเก้าอี้อันมีขาสูงเกินขนาด,1
5797,อาสนฺเน,ในที่ใกล้,1
5496,อาสภณฺานํ,ซึ่งฐานะอันประเสริฐสูงสุด เหมือนกับฐานะของพระพุทธเจ้าทั้งหลายในปางก่อน,1
5044,อาสวนิโรธคามินี,ที่ทำให้ถึงความดับแห่งอาสวะ,2
5043,อาสวนิโรโธ,เป็นความดับแห่งอาสวะ,2
6304,อาสววิปฺปยุตฺตา,ที่ไม่ได้ประกอบพร้อมกันกับอาสวะ,3
5042,อาสวสมุทโย,เป็นเหตุเกิดแห่งอาสวะ,2
6308,อาสวสมฺปยุตฺตา,เป็นธรรมที่สัมปยุตต์กับอาสวะ,2
6303,อาสวสมฺปยุตฺตา,ที่สัมปยุตต์กับอาสวะ กล่าวคือประกอบพร้อมกันกับอาสวะโดยลักษณะ ๔ ได้แก่ (๑) เกิดพร้อมกัน (๒) ดับพร้อมกัน (๓) รู้อารมณ์เดียวกัน (๔) เกิดที่เดียวกัน,1
5080,อาสวา,เป็นอาสวะ ท.,2
6305,อาสวา,เป็นอาสวะ,2
6307,อาสวา,ไม่ได้เป็นอาสวะ,2
6299,อาสวา,ที่เป็นอาสวะ กล่าวคือธรรมที่มีสภาพไหลไปว่าโดยภูมิถึงภวัคคภูมิ โดยธรรมถึงโคตรภู  หรือ เป็นธรรมที่มีสภาพหมักหมมดองไว้เหมือนสุราที่หมักไว้เป็นเวลานาน,1
6300,อาสวา,ที่ไม่เป็นอาสวะ,1
5034,อาสวานํ,แห่งอาสวะ ท.,2
6311,อาสวโคจฺฉกํ,อ.กลุ่มของหลักธรรมที่เนื่องด้วยอาสวะ,1
4450,อาสิ,ได้มีแล้ว,1
4929,อาสึ,ได้เป็นแล้ว,4
3924,อาสเน,บนอาสนะ,1
5196,อาสเน,ณ ที่ประทับ,1
2789,อาสเวหิ,จากอาสวะ ท.,1
5369,อาห,กล่าวแล้ว,11
1498,อาห,ตรัสแล้ว,1
4257,อาหร,จงนำมา,1
586,อาหารฏฺฐิติกา,ดำรงอยู่ได้เพราะอาหาร,1
5647,อาหารปจฺจโย,อ.ธรรมที่เป็นปัจจัยอุปการะเกื้อหนุนแก่ผลโดยความเป็นอาหาร,1
5630,อาหาโร,อ.อาหาร,2
2041,อาหุเนยฺโย,เป็นผู้ควรแก่สักการะที่เขานำมาบูชา,3
2127,อาหํสุ,กราบทูลแล้ว,15
3341,อาเทวนา,อ.กิริยาอาการร้องไห้,1
3343,อาเทวิตตฺตํ,อ.ภาวะที่ร้องไห้,1
3340,อาเทโว,อ.ความร้องไห้,1
4644,อาเนญฺชปฺปตฺเต,ถึงความเป็นธรรมชาติที่ไม่หวั่นไหวแล้ว,16
5644,อาเสวนปจฺจโย,อ.ธรรมที่เป็นปัจจัยอุปการะเกื้อหนุนแก่ผลโดยการเสพจนคุ้นเคย,1
2983,อาโปธาตุ,อ.ธาตุน้ำ,2
6164,อาโยโค,อ.การกระทำความเพียรหมั่นประกอบ,1
4502,อาโรคฺยํ,ซึ่งความเป็นผู้ไม่มีโรค,1
4233,อาโรปิโต,ตำหนิติเตียนแล้ว,1
4394,อาโลกสญฺี,เป็นผู้มีอาโลกสัญญาคือจิตปลอดโปร่งไร้นิวรณ์เสมอกันทั้งกลางวันและกลางคืน,1
1472,อาโลกิเต,ในการแลดูทิศใหญ่,3
1844,อาโลโก,อ.แสงสว่าง,14
3407,อิจฺฉา,อ.ความปรารถนา,5
3420,อิจฺฉาย,ตามความปรารถนา,5
6052,อิจฺฉิตํ,ต้องการแล้ว,1
3277,อิจฺฉํ,เมื่อปรารถนา,7
1390,อิจฺฉํ,ที่ปรารถนา,1
2358,อิจฺฉํ,อ. ความปรารถนา,1
3386,อิฏฺา,เป็นอารมณ์ที่น่าปรารถนา,1
5785,อิฏฺํ,ที่น่าปรารถนา,1
4412,อิณมูลานิ,อ.หนี้ที่ยืมมาเป็นต้นทุน ท.,2
4416,อิณมูลานิ,ซึ่งหนี้ที่ยืมมาเป็นต้นทุน ท.,2
4407,อิณํ,ซึ่งหนี้,3
203,อิติ,ว่า,414
1105,อิติ,ดังนี้ว่า,84
432,อิติ,ดังนี้แล,39
29,อิติ,ดังนี้,26
4014,อิติ,ด้วยศีลดังที่กล่าวมานี้,18
2322,อิติ,อย่างนี้,14
5739,อิติ,ได้แก่,14
2126,อิติ,คือ,12
2871,อิติ,ด้วยวิธีการดังที่กล่าวมานี้,10
3206,อิติ,เป็นสภาวะอย่างนี้,10
3209,อิติ,เป็นลักษณะอย่างนี้,10
5459,อิติ,มีลักษณะอย่างนี้,10
2025,อิติ,ด้วยประการฉะนี้,8
3422,อิติ,ก็ชื่อว่า,5
5659,อิติ,มีอธิบายดังต่อไปนี้,4
5249,อิติ,ด้วยประการดังที่กล่าวมานี้,3
4207,อิติ,คำพูดดังต่อไปนี้ว่า,1
5198,อิติ,ข้าพเจ้าได้สดับจดจำมาดังนี้แล,1
1799,อิติปิ,แม้เพราะเหตุดังนี้ๆ,6
4866,อิติปิ,ดังนี้บ้างว่า,5
5945,อิติปิ,เพราะเหตุอย่างนี้ๆ,1
4203,อิติภวาภวกถํ,ซึ่งคำพูดที่ไร้สาระเกี่ยวกับเรื่องโลกเจริญเพราะเหตุนี้หรือโลกเสื่อมเพราะเหตุนี้,1
1997,อิติห,ด้วยประการฉะนี้,4
1996,อิติห,ด้วยอาการดังนี้,1
5056,อิตฺถตฺตาย,เพื่อประโยชน์แก่การได้อรหัตตมรรคนี้,2
2783,อิตฺถตฺตาย,เพื่อความเป็นพระอรหันต์อย่างนี้,1
369,อิตฺถิ,มีอยู่,1
5617,อิตฺถินฺทฺริยํ,อ.อิตถินทรีย์ กล่าวคือภาวะความเป็นหญิง,2
6364,อิตฺถินฺทฺริยํ,อ.อินทรีย์กล่าวคือภาวะแห่งความเป็นหญิง,1
4881,อิตฺถี,อ.สตรี,1
4194,อิตฺถีกถํ,ซึ่งคำพูดที่ไร้สาระเกี่ยวกับสตรี,1
4023,อิตฺถีกุมาริกาปฏิคฺคหณา,จากการรับสตรีและหญิงสาวคือหญิงที่แต่งงานแล้วและยังไม่ได้แต่งงาน,1
5356,อิทปฺปจฺจยตา,เป็นความมีสิ่งนี้เป็นปัจจัยสิ่งนี้จึงมีขึ้นได้,11
5384,อิทปฺปจฺจยตา,เป็นความมีสิ่งนี้เป็นปัจจัย สิ่งนี้จึงมีขึ้นได้ กล่าวคือมีอวิชชาอย่างนี้ สังขารอย่างนี้จึงมีขึ้นได้ เป็นต้น,1
1919,อิทานิ,บัดนี้,1
6109,อิทานิ,ในบัดนี้,1
4775,อิทฺธิวิธาย,เพื่อฤทธิ์อันมีประการต่างๆ,2
4777,อิทฺธิวิธํ,ซึ่งฤทธิ์อันเป็นส่วนหนึ่งของอภิญญา,1
1173,อิทํ,นี้,75
3324,อิทํ,อย่างที่กล่าวมานี้,26
5037,อิทํ,อ.สิ่งนี้,6
4256,อิทํ,ซึ่งสิ่งนี้,2
3421,อิทํํ,อย่างที่กล่าวมานี้,5
1449,อิธ,นี้,35
4253,อิธ,ในที่นี้,1
5648,อินฺทฺริยปจฺจโย,อ.ธรรมที่เป็นปัจจัยอุปการะเกื้อหนุนแก่ผลโดยความเป็นอินทรีย์,1
6318,อินฺทฺริยปญฺตฺติ,อ.บัญญัติว่าด้วยเรื่องอินทรีย์,3
4339,อินฺทฺริยสํวเรน,ด้วยความสำรวมระวังอินทรีย์,2
6356,อินฺทฺริยานิ,อ.อินทรีย์ ท.,1
3307,อินฺทฺริยานํ,แห่งอินทรีย์ ท. มีจักขุนทรีย์เป็นต้น,2
6355,อินฺทฺริยานํ,แห่งอินทรีย์ ท.,2
3767,อินฺทฺริเยสุ,ในอินทรีย์ ท.,3
4742,อิมมฺหา,อันนี้,2
5086,อิมสฺมา,นี้,1
569,อิมสฺมึ,นี้,39
5460,อิมสฺมึ,ครั้นเมื่อสิ่งนี้,2
2411,อิมสฺส,นี้,5
5461,อิมสฺส,ของสิ่งนี้,2
5220,อิมานิ,เหล่านี้,1
4362,อิมาย,ดังที่กล่าวมาแล้วนี้,1
2579,อิมินา,นี้,3
4359,อิมินา,ดังที่กล่าวมาแล้วนี้,3
2157,อิมํ,นี้,27
2929,อิริยาปถปพฺพํ,อ.ตอนว่าด้วยการเจริญสติปัฏฐานหมวดอิริยาบถ,1
28,อิว,เพียงดัง,1
1959,อิสิปตเน,ที่ป่าอิสิปตนะ,4
1301,อิสิปตเน,ในป่าอิสิปตนะ,1
5137,อิสฺสริยสฺส,แห่งความเป็นใหญ่,2
1884,อิหํ,อ.เรา,1
2796,อิิทํ,นี้,1
1316,อิเม,เหล่านี้,30
2971,อิเม,อ.สิ่ง ท.เหล่านี้,8
1875,อิเมสุ,เหล่านี้,2
3813,อิเมสํ,ฝ่ายนี้,4
2065,อิเมหิ,เหล่านี้,1
3807,อิโต,จากบุคคลฝ่ายนี้,2
6048,อิโต,นี้,1
6120,อีติโย,อ.เสนียดจัญไรสิ่งเลวร้าย ท.,1
4754,อีสิกา,อ.ใส้,2
4751,อีสิกา,เป็นใส้ของหญ้าปล้อง,1
4747,อีสิกํ,ซึ่งไส้,1
5094,อุกฺกุชฺเชยฺย,พึงหงายขึ้น,1
4033,อุกฺโกฏนวญฺจนนิกติสาวิโยคา,จากการโกงด้วยการรับสินบน การโกงด้วยการใช้กลลวง และการโกงด้วยการหลอกลวง ,1
1484,อุจฺจารปสฺสาวกมฺเม,ในการถ่ายอุจจาระและปัสสาวะ,3
1278,อุจฺจาสยนมหาสยนา,จากการนั่งนอนบนอาสนะอันสูงและอาสนะอันวิจิตร,2
2469,อุจฺจาสยนมหาสยนา,จากการนั่งและการนอนบนที่นอนสูงและที่นอนใหญ่,1
4145,อุจฺจาสยนมหาสยนา,จากการใช้สอยเสนาสนะอันสูงใหญ่และเสนาสนะอันประณีตสวยงาม,1
4124,อุจฺจาสยนมหาสยนํ,ซี่งการใช้สอยเสนาสนะอันสูงใหญ่และเสนาสนะอันประณีตสวยงาม,1
4171,อุจฺฉาทนํ,ซึ่งการอบผิวด้วยผงไม้จันทน์,1
2032,อุชุปฏิปนฺโน,ปฏิบัติตรงแล้ว,3
3884,อุชุวิปจฺจนีกวาทา,เป็นผู้คำพูดที่ขัดแย้งอย่างตรงกันข้าม,4
2845,อุชุ,ให้ตรง,2
5767,อุญฺาตํ,ที่น่าดูหมิ่น,1
5173,อุฏฺาย,ทรงลุกขึ้นแล้ว,1
5763,อุฏฺตา,ตั้งขึ้นแล้ว,1
5593,อุฏฺตํ,ตั้งขึ้นแล้ว,1
4164,อุณฺหีสํ,ซึ่งการสวมกรอบหน้า,1
835,อุตฺตมํ,อันสูงสุด,15
4572,อุตฺตราย,เหนือ,1
5083,อุตฺตริตรํ,ที่สูงกว่า,1
2591,อุตฺตริมนุสฺสธมฺมํ,ซึ่งคุณธรรมที่เหนือกว่ามนุษย์,1
4421,อุตฺตรึ,อันเกินมาจากหนี้เก่า,2
5368,อุตฺตานีกโรติ,ย่อมกระทำให้เข้าใจง่าย,11
5470,อุตฺตาเน,เป็นสิ่งที่ทำให้ตื้นคือเข้าใจได้ง่ายแล้ว,1
5463,อุตฺตาโน,เป็นสิ่งที่ทำให้ตื้นคือเข้าใจได้ง่ายแล้ว,1
4890,อุทกปตฺเต,ในขันใส่น้ำ,1
4569,อุทกรหทสฺส,ของหนองน้ำใหญ่,3
4583,อุทกรหทา,จากหนองน้ำใหญ่,1
4584,อุทกรหทํ,ยังหนองน้ำใหญ่,1
5070,อุทกรหเท,ในหนองน้ำใหญ่,2
4562,อุทกรหโท,อ.หนองน้ำใหญ่,3
4566,อุทกสฺส,ของน้ำ,4
4607,อุทกานุคฺคตานิ,เป็นดอกที่ยังไม่ได้โผล่พ้นจากผิวน้ำ,1
1840,อุทปาทิ,เกิดขึ้นแล้ว,62
3897,อุทปาทิ,ได้เกิดขึ้นแล้ว,12
